AQ,DQ,Loss,Stage1,Train1,Val1,Test1,Stage2,Train2,Val2,Test2,Stage3,Train3,Val3,Test3,AQMean,AQStdev,DQMean,DQStdev,LossMean,LossStdev,AQNorm,DQNorm,LossNorm,Categorical,Set1,Set2,Set3
39,36,189262.752626672,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.61911360913592,2.30481997603961,-0.99088751024314,1438,,,
40,36,191805.422516543,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.72387815350136,2.30481997603961,-0.99082214864495,1439,,,
1,37,299160.618524553,0,0,0,0,0,0,0,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-1.36193907675068,2.40958452040504,-0.988062487544965,1440,,,Train
2,37,424194.466423115,0,0,0,0,0,0,0,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-1.25717453238524,2.40958452040504,-0.984848380924534,1441,,,Train
3,37,873070.943238896,0,0,0,0,0,0,0,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-1.1524099880198,2.40958452040504,-0.973309610582442,1442,,,Train
4,37,179267.64642447,0,0,0,0,0,0,0,0,1,0,1,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-1.04764544365437,2.40958452040504,-0.991144443366101,1443,,,Validation
5,37,303864.662201792,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.942880899288931,2.40958452040504,-0.987941565905106,1444,,,
6,37,296719.088557352,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.838116354923494,2.40958452040504,-0.988125249251202,1445,,,
7,37,97451.5134897341,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.733351810558057,2.40958452040504,-0.993247600062814,1446,,,
8,37,129258.433396121,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.62858726619262,2.40958452040504,-0.992429974807214,1447,,,
9,37,288063.189300919,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.523822721827184,2.40958452040504,-0.988347756864728,1448,,,
10,37,292232.505738977,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.419058177461747,2.40958452040504,-0.988240580865657,1449,,,
11,37,72887.7404175621,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.31429363309631,2.40958452040504,-0.993879033766415,1450,,,
12,37,1156118.38432991,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.209529088730873,2.40958452040504,-0.966033623562953,1451,,,
13,37,1062473.0170022,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.104764544365437,2.40958452040504,-0.968440861284252,1452,,,
14,37,80555.1718636379,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0,2.40958452040504,-0.993681935599905,1453,,,
15,37,551428.279284604,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.104764544365437,2.40958452040504,-0.981577722241834,1454,,,
16,37,627216.011827392,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.209529088730873,2.40958452040504,-0.979629530955975,1455,,,
17,37,112335.253137892,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.31429363309631,2.40958452040504,-0.99286500025529,1456,,,
18,37,158417.945158132,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.419058177461747,2.40958452040504,-0.99168040354009,1457,,,
19,37,1417516.39942882,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.523822721827184,2.40958452040504,-0.959314154355073,1458,,,
20,37,108599.600679679,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.62858726619262,2.40958452040504,-0.992961028534827,1459,,,
21,37,278666.890095508,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.733351810558057,2.40958452040504,-0.988589297119557,1460,,,
22,37,566075.742736306,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.838116354923494,2.40958452040504,-0.981201196124755,1461,,,
23,37,768309.411025194,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.942880899288931,2.40958452040504,-0.976002599240423,1462,,,
24,37,48818.0348232698,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.04764544365437,2.40958452040504,-0.99449776702467,1463,,,
25,37,1955121.93818985,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.1524099880198,2.40958452040504,-0.945494524308063,1464,,,
26,37,129905.411146343,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.25717453238524,2.40958452040504,-0.992413343666886,1465,,,
27,37,959486.088581076,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.36193907675068,2.40958452040504,-0.971088232168373,1466,,,
28,37,333933.028409932,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.46670362111611,2.40958452040504,-0.987168631723527,1467,,,
29,37,1006122.59905063,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.57146816548155,2.40958452040504,-0.969889399055794,1468,,,
30,37,315297.092904519,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.67623270984699,2.40958452040504,-0.98764768507342,1469,,,
31,37,278331.656062091,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.78099725421242,2.40958452040504,-0.988597914609496,1470,,,
32,37,519397.029049184,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.88576179857786,2.40958452040504,-0.982401114108697,1471,,,
33,37,420973.17630885,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.9905263429433,2.40958452040504,-0.984931187061085,1472,,,
34,37,1496399.34206535,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.09529088730873,2.40958452040504,-0.957286397932086,1473,,,
35,37,331046.979535,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.20005543167417,2.40958452040504,-0.987242820184905,1474,,,
36,37,154975.541641892,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.30481997603961,2.40958452040504,-0.991768893593925,1475,,,
37,37,848106.969137381,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.40958452040504,2.40958452040504,-0.973951331810578,1476,,,
38,37,1231085.89993718,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.51434906477048,2.40958452040504,-0.964106516685252,1477,,,
39,37,503599.600104124,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.61911360913592,2.40958452040504,-0.982807201114828,1478,,,
40,37,1554720.63571788,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.72387815350136,2.40958452040504,-0.955787197042157,1479,,,
1,38,67222.12941956,0,0,0,0,0,0,0,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-1.36193907675068,2.51434906477048,-0.994024673352203,1480,,,Train
2,38,59930.2096528614,0,0,0,0,0,0,0,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-1.25717453238524,2.51434906477048,-0.994212118655948,1481,,,Train
3,38,200577.493652759,0,0,0,0,0,0,0,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-1.1524099880198,2.51434906477048,-0.9905966547296,1482,,,Train
4,38,976051.605807164,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-1.04764544365437,2.51434906477048,-0.97066240076766,1483,,,
5,38,600205.688833745,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.942880899288931,2.51434906477048,-0.980323855408218,1484,,,
6,38,191679.8425948,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.838116354923494,2.51434906477048,-0.990825376788885,1485,,,
7,38,58740.9250614186,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.733351810558057,2.51434906477048,-0.994242690277499,1486,,,
8,38,1171284.66368231,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.62858726619262,2.51434906477048,-0.965643760820238,1487,,,
9,38,29568.3894209501,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.523822721827184,2.51434906477048,-0.99499259633504,1488,,,
10,38,149291.071752833,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.419058177461747,2.51434906477048,-0.991915017964334,1489,,,
11,38,302331.47731715,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.31429363309631,2.51434906477048,-0.987980977790534,1490,,,
12,38,550277.696920497,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.209529088730873,2.51434906477048,-0.981607298988098,1491,,,
13,38,331685.836401857,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.104764544365437,2.51434906477048,-0.987226397799129,1492,,,
14,38,2705261.19163466,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0,2.51434906477048,-0.926211525494026,1493,,,
15,38,8445.83829110136,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.104764544365437,2.51434906477048,-0.995535570358217,1494,,,
16,38,39551.9866220166,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.209529088730873,2.51434906477048,-0.994735959061222,1495,,,
17,38,11948.2530280979,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.31429363309631,2.51434906477048,-0.995445537662409,1496,,,
18,38,476118.504448397,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.419058177461747,2.51434906477048,-0.983513627198391,1497,,,
19,38,9075.27199063694,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.523822721827184,2.51434906477048,-0.995519390203365,1498,,,
20,38,136061.550957043,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.62858726619262,2.51434906477048,-0.992255094600297,1499,,,
21,38,203794.54364218,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.733351810558057,2.51434906477048,-0.990513957589242,1500,,,
22,38,117013.334885278,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.838116354923494,2.51434906477048,-0.992744745990002,1501,,,
23,38,352497.903254615,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.942880899288931,2.51434906477048,-0.986691405051321,1502,,,
24,38,726766.675782256,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.04764544365437,2.51434906477048,-0.977070492315933,1503,,,
25,38,54159.8484090608,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.1524099880198,2.51434906477048,-0.994360450940267,1504,,,
26,38,309134.656996092,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.25717453238524,2.51434906477048,-0.987806095986818,1505,,,
27,38,2089751.08898013,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.36193907675068,2.51434906477048,-0.942033761865487,1506,,,
28,38,27792.1285073429,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.46670362111611,2.51434906477048,-0.995038256706675,1507,,,
29,38,398822.091001217,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.57146816548155,2.51434906477048,-0.985500600473001,1508,,,
30,38,796654.180961875,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.67623270984699,2.51434906477048,-0.975273971638864,1509,,,
31,38,159550.387923557,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.78099725421242,2.51434906477048,-0.991651293088394,1510,,,
32,38,110240.453803992,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.88576179857786,2.51434906477048,-0.992918848941232,1511,,,
33,38,496314.786050805,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.9905263429433,2.51434906477048,-0.982994463759871,1512,,,
34,38,1012189.49600198,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.09529088730873,2.51434906477048,-0.969733444056531,1513,,,
35,38,2826488.25624182,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.20005543167417,2.51434906477048,-0.923095275634665,1514,,,
36,38,1062134.06697977,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.30481997603961,2.51434906477048,-0.968449574297004,1515,,,
37,38,160517.694867904,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.40958452040504,2.51434906477048,-0.991626427600319,1516,,,
38,38,1135622.86302606,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.51434906477048,2.51434906477048,-0.966560479224992,1517,,,
39,38,704799.547096866,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.61911360913592,2.51434906477048,-0.977635176958741,1518,,,
40,38,365952.247507912,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.72387815350136,2.51434906477048,-0.986345549127785,1519,,,
1,39,396131.642224851,0,0,0,0,0,0,0,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-1.36193907675068,2.61911360913592,-0.985569760859324,1520,,,Train
2,39,141256.468965771,0,0,0,0,0,0,0,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-1.25717453238524,2.61911360913592,-0.99212155459777,1521,,,Train
3,39,354740.621690585,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-1.1524099880198,2.61911360913592,-0.986633753972881,1522,,,
4,39,334752.394160775,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-1.04764544365437,2.61911360913592,-0.98714756919583,1523,,,
5,39,2100602.88161298,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.942880899288931,2.61911360913592,-0.941754806853456,1524,,,
6,39,927605.129671037,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.838116354923494,2.61911360913592,-0.971907760662622,1525,,,
7,39,322205.016248235,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.733351810558057,2.61911360913592,-0.987470110740345,1526,,,
8,39,263092.506270379,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.62858726619262,2.61911360913592,-0.98898965055187,1527,,,
9,39,219847.931801771,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.523822721827184,2.61911360913592,-0.990101290923124,1528,,,
10,39,123632.004072273,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.419058177461747,2.61911360913592,-0.992574607193109,1529,,,
11,39,29950.2293912448,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.31429363309631,2.61911360913592,-0.99498278079791,1530,,,
12,39,429051.120150235,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.209529088730873,2.61911360913592,-0.984723536307177,1531,,,
13,39,762559.795840929,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.104764544365437,2.61911360913592,-0.976150398228772,1532,,,
14,39,526408.953710534,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0,2.61911360913592,-0.982220866328958,1533,,,
15,39,5274.41458105981,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.104764544365437,2.61911360913592,-0.995617094634355,1534,,,
16,39,80283.3370302486,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.209529088730873,2.61911360913592,-0.993688923356839,1535,,,
17,39,593071.471493986,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.31429363309631,2.61911360913592,-0.98050724683037,1536,,,
18,39,230769.428053944,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.419058177461747,2.61911360913592,-0.989820544117367,1537,,,
19,39,23984.4298580561,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.523822721827184,2.61911360913592,-0.995136136997836,1538,,,
20,39,29589.8703932604,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.62858726619262,2.61911360913592,-0.99499204414748,1539,,,
21,39,286418.37665654,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.733351810558057,2.61911360913592,-0.98839003824132,1540,,,
22,39,740431.262426175,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.838116354923494,2.61911360913592,-0.97671923192416,1541,,,
23,39,53020.3754525929,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.942880899288931,2.61911360913592,-0.994389742109297,1542,,,
24,39,102506.855737064,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.04764544365437,2.61911360913592,-0.993117647979768,1543,,,
25,39,294484.931095572,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.1524099880198,2.61911360913592,-0.988182680262162,1544,,,
26,39,101863.081304076,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.25717453238524,2.61911360913592,-0.993134196775969,1545,,,
27,39,18411.0025337551,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.36193907675068,2.61911360913592,-0.995279406920042,1546,,,
28,39,237614.562666787,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.46670362111611,2.61911360913592,-0.989644583824641,1547,,,
29,39,485842.336772079,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.57146816548155,2.61911360913592,-0.983263667412518,1548,,,
30,39,67542.2121567403,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.67623270984699,2.61911360913592,-0.994016445339853,1549,,,
